customer_id,segment,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,age_group,property_valuation,age,ltv
1060,Mid-Value,Female,88,Affluent Customer,Yes,13.0,NSW,"(49.0, 59.0]",11,59.0,2475.2799999999997
1061,Mid-Value,Male,34,Mass Customer,No,19.0,NSW,"(29.0, 39.0]",12,32.0,1137.94
1062,Mid-Value,Female,32,Mass Customer,No,14.0,NSW,"(39.0, 49.0]",11,45.0,4450.85
1063,Mid-Value,Male,22,Affluent Customer,Yes,13.0,NSW,"(29.0, 39.0]",10,34.0,3112.6900000000005
1064,Low-Value,Male,3,Affluent Customer,Yes,8.0,NSW,"(39.0, 49.0]",8,43.0,1398.3999999999999
1065,Mid-Value,Male,8,Mass Customer,Yes,8.0,NSW,"(49.0, 59.0]",9,58.0,2753.3200000000006
1066,Low-Value,Male,45,High Net Worth,No,12.0,VIC,"(19.0, 29.0]",10,25.0,1396.98
1067,Low-Value,Female,13,Mass Customer,Yes,13.0,NSW,"(49.0, 59.0]",9,55.0,741.9700000000001
1068,High-Value,Male,5,Mass Customer,Yes,3.0,NSW,"(19.0, 29.0]",8,25.0,4841.71
1069,Low-Value,Male,85,Mass Customer,No,15.0,QLD,"(39.0, 49.0]",7,44.0,1982.69
1070,Mid-Value,Male,5,Mass Customer,No,1.0,QLD,"(19.0, 29.0]",4,25.0,3559.49
1071,Mid-Value,Male,68,High Net Worth,No,1.0,NSW,"(29.0, 39.0]",7,34.0,3359.09
1072,Low-Value,Male,60,High Net Worth,Yes,8.0,NSW,"(59.0, 69.0]",3,63.0,2102.3200000000006
1073,Mid-Value,Female,77,Affluent Customer,Yes,7.0,NSW,"(39.0, 49.0]",10,41.0,2723.99
1074,Mid-Value,Male,43,High Net Worth,Yes,18.0,NSW,"(39.0, 49.0]",3,46.0,4053.6800000000003
1075,Mid-Value,Male,26,High Net Worth,No,7.0,NSW,"(49.0, 59.0]",1,53.0,2242.1199999999994
1076,High-Value,Male,33,Affluent Customer,No,2.0,NSW,"(19.0, 29.0]",9,20.0,8104.540000000001
1077,Mid-Value,Female,8,Mass Customer,Yes,18.0,QLD,"(59.0, 69.0]",7,65.0,1658.4500000000003
1078,Mid-Value,Male,69,Mass Customer,No,20.0,NSW,"(39.0, 49.0]",9,44.0,899.97
1079,Mid-Value,Male,70,Mass Customer,No,18.0,NSW,"(39.0, 49.0]",9,43.0,2306.99
1080,Low-Value,Female,70,Mass Customer,Yes,2.0,QLD,"(19.0, 29.0]",9,21.0,1857.6200000000001
1081,Mid-Value,Female,25,Mass Customer,No,16.0,NSW,"(29.0, 39.0]",8,35.0,3227.8900000000003
1082,Mid-Value,,90,Mass Customer,Yes,,QLD,,9,,2832.7000000000003
1083,Low-Value,Male,46,Affluent Customer,No,1.0,QLD,"(19.0, 29.0]",8,24.0,880.9900000000002
1084,High-Value,Female,54,Affluent Customer,No,8.0,NSW,"(19.0, 29.0]",4,26.0,6580.56
1085,Low-Value,Male,4,Mass Customer,No,8.0,QLD,"(39.0, 49.0]",7,45.0,1081.65
1086,Mid-Value,Male,84,Mass Customer,Yes,4.0,VIC,"(29.0, 39.0]",9,31.0,4705.65
1087,Mid-Value,Female,39,Mass Customer,Yes,8.0,VIC,"(39.0, 49.0]",5,41.0,1521.5700000000002
1088,Mid-Value,Female,19,High Net Worth,Yes,3.0,VIC,"(29.0, 39.0]",9,31.0,3595.3199999999997
1089,Mid-Value,Female,90,Affluent Customer,No,12.0,VIC,"(29.0, 39.0]",9,32.0,2349.2900000000004
1090,Mid-Value,Female,15,Affluent Customer,No,17.0,NSW,"(39.0, 49.0]",11,45.0,1529.0100000000002
1091,High-Value,Male,19,Mass Customer,No,15.0,VIC,"(39.0, 49.0]",7,40.0,4183.81
1092,Low-Value,Female,56,Mass Customer,No,5.0,VIC,"(79.0, 90.0]",3,85.0,1245.27
1093,Mid-Value,Female,63,Affluent Customer,No,5.0,NSW,"(19.0, 29.0]",10,24.0,7159.6900000000005
1094,Mid-Value,Male,48,High Net Worth,No,19.0,QLD,"(39.0, 49.0]",7,45.0,3632.3
1095,Mid-Value,Female,2,Mass Customer,No,6.0,NSW,"(59.0, 69.0]",9,62.0,4498.339999999999
1096,Mid-Value,Male,33,High Net Worth,No,14.0,NSW,"(49.0, 59.0]",9,51.0,2086.85
1097,Mid-Value,Female,71,Mass Customer,Yes,18.0,NSW,"(49.0, 59.0]",8,53.0,666.7899999999998
1098,Mid-Value,Female,99,Mass Customer,Yes,12.0,NSW,"(29.0, 39.0]",9,32.0,3879.1400000000003
1099,Low-Value,Male,12,Affluent Customer,Yes,11.0,NSW,"(39.0, 49.0]",8,46.0,183.1999999999999
1100,Low-Value,Male,59,Mass Customer,No,15.0,QLD,"(29.0, 39.0]",3,38.0,1051.23
1101,Mid-Value,Female,76,Mass Customer,No,15.0,NSW,"(49.0, 59.0]",11,52.0,4267.42
1102,Mid-Value,Female,16,Affluent Customer,No,15.0,NSW,"(39.0, 49.0]",3,44.0,5025.44
1103,High-Value,Female,76,High Net Worth,Yes,20.0,NSW,"(39.0, 49.0]",10,43.0,7367.880000000001
1104,Mid-Value,Female,82,Mass Customer,No,8.0,NSW,"(59.0, 69.0]",6,61.0,2568.9700000000003
1105,Mid-Value,Male,39,Mass Customer,No,18.0,NSW,"(29.0, 39.0]",4,31.0,2712.5699999999997
1106,High-Value,Female,2,Mass Customer,No,15.0,VIC,"(49.0, 59.0]",11,58.0,5691.610000000001
1107,Mid-Value,Female,70,High Net Worth,No,18.0,NSW,"(39.0, 49.0]",9,46.0,1972.0300000000002
1108,Mid-Value,Female,86,Mass Customer,No,17.0,NSW,"(49.0, 59.0]",5,59.0,1338.61
1109,Low-Value,Male,21,High Net Worth,No,6.0,VIC,"(29.0, 39.0]",9,31.0,683.2
1110,Mid-Value,Male,73,High Net Worth,No,12.0,VIC,"(29.0, 39.0]",7,30.0,4574.099999999999
1111,Mid-Value,Male,96,High Net Worth,Yes,18.0,VIC,"(59.0, 69.0]",6,61.0,2561.15
1112,Low-Value,Male,25,Mass Customer,Yes,13.0,NSW,"(29.0, 39.0]",11,39.0,1217.23
1113,High-Value,Male,45,Mass Customer,No,6.0,NSW,"(19.0, 29.0]",12,28.0,6072.4800000000005
1114,Low-Value,Female,96,Mass Customer,No,14.0,QLD,"(39.0, 49.0]",7,44.0,1774.1199999999997
1115,Mid-Value,Female,33,High Net Worth,Yes,17.0,NSW,"(49.0, 59.0]",10,51.0,4631.2300000000005
1116,Mid-Value,Female,59,Mass Customer,Yes,16.0,NSW,"(39.0, 49.0]",9,46.0,4053.9199999999996
1117,Mid-Value,Female,83,Affluent Customer,No,14.0,NSW,"(39.0, 49.0]",9,45.0,3427.6400000000003
1118,Mid-Value,Female,95,Mass Customer,Yes,9.0,NSW,"(39.0, 49.0]",8,45.0,1858.9699999999998
1119,Mid-Value,Male,43,Mass Customer,Yes,19.0,NSW,"(39.0, 49.0]",11,44.0,5235.710000000001
1120,Mid-Value,Female,87,Affluent Customer,No,12.0,NSW,"(39.0, 49.0]",9,40.0,1785.8300000000002
1121,Mid-Value,Female,30,Mass Customer,Yes,3.0,NSW,"(29.0, 39.0]",11,37.0,327.07000000000016
1122,Mid-Value,Female,59,Mass Customer,No,11.0,VIC,"(29.0, 39.0]",8,35.0,3026.3900000000003
1123,Mid-Value,Male,50,Mass Customer,No,13.0,NSW,"(49.0, 59.0]",7,58.0,4235.799999999999
1124,Mid-Value,Male,36,Affluent Customer,Yes,9.0,NSW,"(49.0, 59.0]",11,56.0,2742.04
1125,Mid-Value,Male,25,Affluent Customer,No,9.0,NSW,"(29.0, 39.0]",9,31.0,2839.93
1126,Mid-Value,Female,77,Mass Customer,No,14.0,VIC,"(39.0, 49.0]",11,47.0,2135.37
1127,Low-Value,Female,30,Mass Customer,No,8.0,NSW,"(29.0, 39.0]",10,30.0,2285.05
1128,Mid-Value,Female,47,Mass Customer,Yes,8.0,QLD,"(19.0, 29.0]",4,28.0,3388.35
1129,High-Value,Male,2,Mass Customer,Yes,9.0,QLD,"(39.0, 49.0]",8,43.0,6790.6900000000005
1130,Mid-Value,Female,90,Mass Customer,No,16.0,NSW,"(49.0, 59.0]",12,56.0,3784.9799999999996
1131,Mid-Value,Male,16,Mass Customer,No,15.0,QLD,"(59.0, 69.0]",3,64.0,6295.52
1132,High-Value,Female,99,Affluent Customer,Yes,9.0,VIC,"(29.0, 39.0]",7,35.0,3640.6199999999994
1133,Mid-Value,Male,88,Affluent Customer,No,6.0,QLD,"(49.0, 59.0]",4,53.0,5295.09
1134,Mid-Value,Male,22,Affluent Customer,No,3.0,NSW,"(19.0, 29.0]",11,26.0,1733.7900000000002
1135,Low-Value,Female,60,Mass Customer,Yes,11.0,NSW,"(39.0, 49.0]",6,40.0,1758.9800000000002
1136,Mid-Value,Male,72,High Net Worth,No,7.0,NSW,"(39.0, 49.0]",9,43.0,3451.829999999999
1137,Mid-Value,Male,46,Mass Customer,No,18.0,VIC,"(39.0, 49.0]",3,43.0,4837.1900000000005
1138,Mid-Value,Female,77,Mass Customer,Yes,5.0,QLD,"(19.0, 29.0]",6,29.0,5174.439999999999
1139,Low-Value,Male,52,Mass Customer,Yes,16.0,QLD,"(29.0, 39.0]",2,38.0,1434.57
1140,High-Value,Female,32,Mass Customer,Yes,13.0,NSW,"(29.0, 39.0]",10,35.0,8533.230000000001
1141,Mid-Value,Female,70,High Net Worth,Yes,4.0,VIC,"(29.0, 39.0]",11,39.0,772.0999999999999
1142,Mid-Value,Male,95,Mass Customer,No,2.0,NSW,"(19.0, 29.0]",9,22.0,1841.73
1143,Mid-Value,Male,64,Mass Customer,Yes,6.0,NSW,"(59.0, 69.0]",5,66.0,3277.7700000000004
1144,Mid-Value,Male,73,High Net Worth,Yes,5.0,NSW,"(19.0, 29.0]",9,24.0,5961.25
1145,Mid-Value,Female,80,Mass Customer,Yes,14.0,VIC,"(49.0, 59.0]",10,55.0,1172.58
1146,Low-Value,Male,88,High Net Worth,No,8.0,VIC,"(19.0, 29.0]",4,28.0,1294.4
1147,Mid-Value,Male,71,High Net Worth,Yes,9.0,NSW,"(49.0, 59.0]",9,52.0,4173.67
1148,Mid-Value,Male,60,High Net Worth,No,5.0,NSW,"(29.0, 39.0]",5,33.0,1689.7500000000002
1149,Low-Value,Female,29,Affluent Customer,Yes,14.0,NSW,"(49.0, 59.0]",7,53.0,2393.31
1150,Mid-Value,Female,64,Mass Customer,Yes,13.0,QLD,"(39.0, 49.0]",4,45.0,6308.28
1151,Mid-Value,Female,27,High Net Worth,Yes,19.0,NSW,"(49.0, 59.0]",9,55.0,3449.31
1152,Mid-Value,Male,47,Mass Customer,Yes,3.0,QLD,"(19.0, 29.0]",10,22.0,4516.139999999999
1153,Mid-Value,Female,53,Mass Customer,Yes,3.0,QLD,"(19.0, 29.0]",4,26.0,2501.7799999999997
1154,Low-Value,Male,26,Mass Customer,Yes,20.0,NSW,"(39.0, 49.0]",11,46.0,958.3100000000001
1155,Mid-Value,Female,73,Mass Customer,Yes,9.0,NSW,"(19.0, 29.0]",1,27.0,2332.4500000000003
1156,Mid-Value,Female,22,Mass Customer,Yes,1.0,QLD,"(19.0, 29.0]",3,23.0,2559.66
1157,Mid-Value,Male,69,Affluent Customer,Yes,17.0,NSW,"(39.0, 49.0]",12,46.0,5037.459999999999
1158,Mid-Value,Male,85,Mass Customer,Yes,19.0,VIC,"(29.0, 39.0]",4,36.0,4888.97
1159,Mid-Value,Male,94,Mass Customer,No,1.0,VIC,"(19.0, 29.0]",8,28.0,2352.2800000000007
1160,Low-Value,Female,98,Affluent Customer,No,10.0,NSW,"(49.0, 59.0]",7,55.0,684.5199999999998
1161,Mid-Value,Female,86,Mass Customer,No,15.0,QLD,"(39.0, 49.0]",7,44.0,2669.74
1162,Low-Value,Male,29,Mass Customer,Yes,7.0,VIC,"(29.0, 39.0]",10,30.0,1675.3100000000002
1163,Mid-Value,Male,77,High Net Worth,Yes,8.0,VIC,"(29.0, 39.0]",9,39.0,1775.01
1164,Low-Value,Female,97,Mass Customer,Yes,17.0,VIC,"(39.0, 49.0]",9,44.0,346.88999999999993
1165,Mid-Value,Female,58,High Net Worth,No,2.0,NSW,"(19.0, 29.0]",1,27.0,3286.3500000000004
1166,Mid-Value,Female,40,Affluent Customer,No,8.0,NSW,"(39.0, 49.0]",8,48.0,2539.7100000000005
1167,Mid-Value,Female,20,Mass Customer,No,4.0,QLD,"(19.0, 29.0]",6,24.0,2641.9300000000003
1168,Mid-Value,Male,44,Affluent Customer,No,18.0,VIC,"(49.0, 59.0]",8,56.0,6128.860000000001
1169,Mid-Value,Female,33,Mass Customer,Yes,13.0,NSW,"(49.0, 59.0]",10,53.0,4318.2
1170,Mid-Value,Female,62,Mass Customer,Yes,4.0,QLD,"(49.0, 59.0]",9,56.0,3351.7
1171,Mid-Value,Female,32,Affluent Customer,Yes,8.0,QLD,"(39.0, 49.0]",8,49.0,3879.3199999999997
1172,Mid-Value,Male,48,Mass Customer,Yes,17.0,NSW,"(39.0, 49.0]",9,46.0,3329.4700000000003
1173,Low-Value,Female,58,High Net Worth,No,16.0,NSW,"(39.0, 49.0]",7,43.0,348.6199999999999
1174,Mid-Value,,9,Mass Customer,No,,NSW,,7,,1854.13
1175,Low-Value,Male,8,Mass Customer,No,8.0,NSW,"(29.0, 39.0]",9,35.0,1153.84
1176,Low-Value,Female,7,Affluent Customer,Yes,7.0,NSW,"(39.0, 49.0]",9,45.0,842.1499999999999
1177,Mid-Value,Female,47,Affluent Customer,Yes,6.0,NSW,"(59.0, 69.0]",8,67.0,2447.0499999999997
1178,Mid-Value,Male,1,Mass Customer,No,13.0,NSW,"(49.0, 59.0]",9,50.0,5167.23
1179,Mid-Value,Male,56,High Net Worth,Yes,13.0,QLD,"(29.0, 39.0]",8,32.0,5068.44
1180,Low-Value,Female,48,Affluent Customer,No,10.0,NSW,"(39.0, 49.0]",8,45.0,2305.11
1181,High-Value,Female,2,Mass Customer,No,8.0,QLD,"(39.0, 49.0]",8,42.0,4513.059999999999
1182,Mid-Value,Female,84,Mass Customer,Yes,7.0,NSW,"(39.0, 49.0]",3,46.0,4046.13
1183,Mid-Value,Male,50,Affluent Customer,No,6.0,VIC,"(59.0, 69.0]",6,62.0,4140.909999999999
1184,Mid-Value,Female,89,Mass Customer,No,13.0,NSW,"(49.0, 59.0]",9,52.0,4314.89
1185,Mid-Value,Female,17,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",10,20.0,773.8100000000002
1186,Mid-Value,Male,70,Affluent Customer,Yes,20.0,NSW,"(39.0, 49.0]",10,43.0,2437.2300000000005
1187,Low-Value,Male,65,Mass Customer,No,1.0,VIC,"(19.0, 29.0]",1,22.0,1130.52
1188,Mid-Value,Female,14,Affluent Customer,Yes,4.0,NSW,"(29.0, 39.0]",11,37.0,2299.8200000000006
1189,Low-Value,Male,22,High Net Worth,Yes,8.0,VIC,"(29.0, 39.0]",9,32.0,1472.66
1190,Mid-Value,Female,67,Affluent Customer,Yes,10.0,NSW,"(49.0, 59.0]",2,52.0,2008.2299999999998
1191,Mid-Value,Female,20,Mass Customer,Yes,1.0,NSW,"(19.0, 29.0]",10,24.0,1339.2700000000002
1192,Mid-Value,Female,31,Mass Customer,No,16.0,NSW,"(49.0, 59.0]",9,51.0,1397.3799999999997
1193,Mid-Value,Male,58,High Net Worth,No,5.0,NSW,"(29.0, 39.0]",5,35.0,962.2199999999998
1194,Mid-Value,Female,69,Affluent Customer,No,3.0,QLD,"(19.0, 29.0]",4,28.0,4148.57
1195,Mid-Value,Female,0,Mass Customer,No,18.0,VIC,"(39.0, 49.0]",8,42.0,3463.8100000000004
1196,Mid-Value,Female,23,Mass Customer,No,2.0,NSW,"(19.0, 29.0]",10,23.0,1455.38
1197,Mid-Value,Female,44,High Net Worth,Yes,5.0,NSW,"(19.0, 29.0]",8,23.0,1559.1300000000006
1198,Mid-Value,Female,73,High Net Worth,No,7.0,NSW,"(39.0, 49.0]",1,47.0,2323.92
1199,Mid-Value,Male,7,Affluent Customer,Yes,5.0,NSW,"(59.0, 69.0]",7,62.0,2037.32
1200,Mid-Value,Female,38,High Net Worth,No,18.0,QLD,"(39.0, 49.0]",3,46.0,4075.1699999999996
1201,Low-Value,Female,42,Mass Customer,No,10.0,NSW,"(59.0, 69.0]",9,65.0,807.37
1202,Low-Value,Male,90,Mass Customer,Yes,8.0,NSW,"(19.0, 29.0]",10,29.0,592.29
1203,Mid-Value,Female,38,Affluent Customer,No,22.0,QLD,"(29.0, 39.0]",6,32.0,830.2399999999999
1204,Mid-Value,Female,12,Affluent Customer,Yes,16.0,NSW,"(39.0, 49.0]",10,49.0,183.15999999999997
1205,High-Value,Male,38,Affluent Customer,No,13.0,NSW,"(39.0, 49.0]",10,42.0,5828.489999999999
1206,Low-Value,Female,13,Mass Customer,No,13.0,VIC,"(39.0, 49.0]",5,42.0,889.7200000000001
1207,Mid-Value,Female,30,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",4,23.0,1126.0699999999997
1208,Mid-Value,Female,23,Mass Customer,No,15.0,NSW,"(29.0, 39.0]",10,37.0,3238.37
1209,Low-Value,Male,40,High Net Worth,Yes,11.0,VIC,"(39.0, 49.0]",9,43.0,1809.69
1210,Mid-Value,,81,Mass Customer,No,,NSW,,9,,4716.72
1211,Low-Value,Male,45,Affluent Customer,Yes,14.0,NSW,"(39.0, 49.0]",8,42.0,1495.9400000000003
1212,Low-Value,Female,28,Affluent Customer,No,13.0,NSW,"(49.0, 59.0]",9,52.0,2331.6300000000006
1213,Mid-Value,Male,80,High Net Worth,No,15.0,VIC,"(39.0, 49.0]",10,47.0,5490.29
1214,Mid-Value,Male,0,High Net Worth,No,15.0,NSW,"(29.0, 39.0]",11,31.0,3652.09
1215,Mid-Value,Female,79,Mass Customer,No,11.0,NSW,"(49.0, 59.0]",10,54.0,3118.9799999999996
1216,Mid-Value,Female,15,Affluent Customer,Yes,10.0,VIC,"(59.0, 69.0]",7,61.0,2156.72
1217,Mid-Value,Female,67,High Net Worth,No,16.0,NSW,"(49.0, 59.0]",4,52.0,3270.6099999999997
1218,Mid-Value,Female,12,Mass Customer,Yes,7.0,VIC,"(29.0, 39.0]",7,39.0,4540.57
1219,Mid-Value,Male,93,Mass Customer,No,14.0,VIC,"(39.0, 49.0]",4,49.0,2015.72
1220,Mid-Value,Male,12,High Net Worth,No,14.0,VIC,"(29.0, 39.0]",7,33.0,2476.2700000000004
1221,Mid-Value,Male,75,High Net Worth,Yes,14.0,NSW,"(19.0, 29.0]",9,25.0,1500.4900000000002
1222,Low-Value,Female,83,Mass Customer,No,19.0,VIC,"(49.0, 59.0]",9,50.0,667.99
1223,Mid-Value,Female,19,Mass Customer,Yes,16.0,NSW,"(49.0, 59.0]",7,56.0,2235.3
1224,Mid-Value,Female,9,Mass Customer,No,16.0,NSW,"(39.0, 49.0]",6,43.0,4988.3099999999995
1225,Mid-Value,Male,5,Mass Customer,Yes,10.0,VIC,"(29.0, 39.0]",10,33.0,2078.59
1226,Mid-Value,Female,32,Mass Customer,Yes,13.0,VIC,"(39.0, 49.0]",7,40.0,937.4400000000004
1227,Mid-Value,Female,63,Affluent Customer,Yes,12.0,NSW,"(29.0, 39.0]",7,31.0,4101.860000000001
1228,Low-Value,Female,43,Affluent Customer,No,6.0,NSW,"(49.0, 59.0]",4,58.0,922.3400000000001
1229,Mid-Value,Male,38,Affluent Customer,Yes,1.0,NSW,"(19.0, 29.0]",11,21.0,3005.629999999999
1230,Low-Value,Male,61,Mass Customer,Yes,10.0,NSW,"(29.0, 39.0]",9,35.0,617.9799999999999
1231,Low-Value,Female,94,Affluent Customer,No,18.0,NSW,"(39.0, 49.0]",10,47.0,1718.6100000000001
1232,High-Value,Male,83,Affluent Customer,No,20.0,QLD,"(59.0, 69.0]",8,61.0,5011.900000000001
1233,High-Value,Female,17,Affluent Customer,Yes,16.0,NSW,"(39.0, 49.0]",11,42.0,6634.139999999999
1234,Mid-Value,Male,87,Mass Customer,No,17.0,NSW,"(49.0, 59.0]",9,55.0,2231.46
1235,Mid-Value,Female,24,Mass Customer,No,9.0,NSW,"(49.0, 59.0]",2,52.0,3476.1599999999994
1236,Mid-Value,Male,75,High Net Worth,Yes,18.0,VIC,"(39.0, 49.0]",7,46.0,3588.5600000000004
1237,High-Value,Female,6,High Net Worth,No,16.0,VIC,"(49.0, 59.0]",4,51.0,6961.519999999999
1238,Mid-Value,Male,24,Affluent Customer,Yes,6.0,VIC,"(39.0, 49.0]",5,42.0,1110.0199999999998
1239,Mid-Value,Male,9,Mass Customer,Yes,17.0,QLD,"(39.0, 49.0]",7,43.0,1795.3
1240,Mid-Value,Female,64,Mass Customer,Yes,19.0,NSW,"(49.0, 59.0]",8,55.0,3015.0499999999993
1241,Mid-Value,Female,23,Affluent Customer,Yes,11.0,NSW,"(29.0, 39.0]",9,34.0,1844.5599999999995
1242,Mid-Value,Male,36,High Net Worth,Yes,18.0,VIC,"(39.0, 49.0]",7,48.0,1100.8200000000002
1243,High-Value,Male,73,Mass Customer,No,8.0,NSW,"(59.0, 69.0]",11,67.0,5127.43
1244,Mid-Value,,80,Mass Customer,Yes,,NSW,,8,,1968.68
1245,Mid-Value,Male,34,Affluent Customer,No,1.0,NSW,"(19.0, 29.0]",10,26.0,2596.2300000000005
1246,Low-Value,Male,94,High Net Worth,No,6.0,QLD,"(19.0, 29.0]",2,27.0,1769.48
1247,Mid-Value,Female,15,Affluent Customer,No,11.0,QLD,"(59.0, 69.0]",1,60.0,2848.94
1248,Low-Value,Female,31,Affluent Customer,Yes,7.0,QLD,"(49.0, 59.0]",2,57.0,182.81000000000014
1249,Mid-Value,Male,11,Mass Customer,No,16.0,QLD,"(49.0, 59.0]",2,53.0,4269.85
1250,High-Value,Female,42,Mass Customer,No,1.0,QLD,"(10.0, 19.0]",7,19.0,6093.259999999999
1251,Low-Value,Male,63,Mass Customer,No,2.0,QLD,"(19.0, 29.0]",6,23.0,1481.0699999999997
1252,Mid-Value,Male,46,Mass Customer,Yes,14.0,QLD,"(49.0, 59.0]",4,56.0,4548.3099999999995
1253,Mid-Value,Female,81,Mass Customer,No,5.0,QLD,"(19.0, 29.0]",2,24.0,1948.45
1254,Mid-Value,Male,60,Mass Customer,Yes,5.0,QLD,"(59.0, 69.0]",1,62.0,3436.5000000000005
1255,Low-Value,Male,5,Affluent Customer,No,11.0,NSW,"(29.0, 39.0]",9,38.0,287.3099999999999
1256,Mid-Value,Male,8,High Net Worth,No,9.0,QLD,"(29.0, 39.0]",6,34.0,2068.61
1257,Low-Value,Male,40,Affluent Customer,Yes,9.0,QLD,"(39.0, 49.0]",2,48.0,1791.15
1258,Mid-Value,Male,89,Mass Customer,No,6.0,QLD,"(39.0, 49.0]",1,42.0,5441.22
1259,Mid-Value,Female,23,Mass Customer,No,9.0,QLD,"(39.0, 49.0]",1,47.0,3342.13
1260,Mid-Value,Male,92,Mass Customer,No,9.0,QLD,"(29.0, 39.0]",2,31.0,2195.24
1261,Mid-Value,Female,61,Mass Customer,No,4.0,QLD,"(49.0, 59.0]",2,50.0,1584.5
1262,Mid-Value,Female,90,High Net Worth,Yes,19.0,QLD,"(49.0, 59.0]",3,53.0,1355.3799999999997
1263,Mid-Value,Male,41,Affluent Customer,No,8.0,QLD,"(39.0, 49.0]",1,47.0,2951.0199999999995
1264,Mid-Value,Male,48,Mass Customer,Yes,7.0,QLD,"(19.0, 29.0]",2,27.0,2699.7099999999996
1265,Mid-Value,Male,72,Mass Customer,Yes,2.0,QLD,"(29.0, 39.0]",3,33.0,1195.6099999999997
1266,Low-Value,Male,68,Mass Customer,Yes,10.0,QLD,"(39.0, 49.0]",1,42.0,3405.099999999999
1267,Low-Value,Male,39,Affluent Customer,Yes,19.0,QLD,"(39.0, 49.0]",3,41.0,2557.49
1268,Low-Value,Male,20,High Net Worth,Yes,2.0,QLD,"(29.0, 39.0]",9,31.0,1318.2600000000007
1269,Low-Value,Male,56,High Net Worth,Yes,7.0,QLD,"(29.0, 39.0]",6,30.0,935.0600000000002
1270,Low-Value,Male,72,Affluent Customer,No,10.0,QLD,"(29.0, 39.0]",6,38.0,2113.08
1271,Low-Value,Female,71,Mass Customer,Yes,6.0,QLD,"(19.0, 29.0]",4,26.0,950.1199999999999
1272,High-Value,Female,2,Affluent Customer,No,17.0,QLD,"(29.0, 39.0]",5,35.0,5029.130000000001
1273,Mid-Value,Male,48,Affluent Customer,Yes,14.0,QLD,"(39.0, 49.0]",2,46.0,1551.7500000000002
1274,High-Value,Male,12,Mass Customer,No,20.0,QLD,"(39.0, 49.0]",7,43.0,3573.5
1275,Mid-Value,Female,70,Mass Customer,Yes,8.0,QLD,"(49.0, 59.0]",2,55.0,1540.0799999999995
1276,Low-Value,Male,24,Affluent Customer,No,4.0,QLD,"(49.0, 59.0]",8,56.0,969.91
1277,Low-Value,Male,26,Mass Customer,Yes,9.0,QLD,"(39.0, 49.0]",1,48.0,1197.91
1278,Mid-Value,Female,14,Affluent Customer,No,2.0,QLD,"(19.0, 29.0]",4,22.0,721.51
1279,Mid-Value,Male,30,Mass Customer,No,20.0,QLD,"(49.0, 59.0]",3,58.0,2422.29
1280,Low-Value,Male,71,High Net Worth,Yes,15.0,QLD,"(39.0, 49.0]",7,43.0,2799.4199999999996
1281,Low-Value,Male,29,Affluent Customer,Yes,16.0,QLD,"(49.0, 59.0]",8,52.0,1186.6099999999997
1282,Mid-Value,Male,99,Affluent Customer,Yes,14.0,QLD,"(39.0, 49.0]",5,40.0,5521.41
1283,Low-Value,Female,43,Mass Customer,No,1.0,QLD,"(19.0, 29.0]",7,26.0,1012.1
1284,Low-Value,Male,30,Affluent Customer,No,11.0,QLD,"(39.0, 49.0]",8,45.0,106.49999999999999
1285,Mid-Value,Male,44,Mass Customer,Yes,12.0,QLD,"(39.0, 49.0]",6,47.0,6456.509999999998
1286,Mid-Value,Female,83,High Net Worth,Yes,16.0,QLD,"(39.0, 49.0]",8,45.0,2415.24
1287,Mid-Value,Male,72,Mass Customer,Yes,20.0,QLD,"(59.0, 69.0]",4,60.0,5456.969999999999
1288,Mid-Value,Female,51,Affluent Customer,Yes,18.0,QLD,"(39.0, 49.0]",7,41.0,3227.1299999999997
1289,Mid-Value,Male,35,Mass Customer,Yes,8.0,QLD,"(39.0, 49.0]",1,47.0,3940.4800000000005
1290,High-Value,Male,49,High Net Worth,Yes,6.0,QLD,"(49.0, 59.0]",5,53.0,7616.04
1291,Mid-Value,Male,0,Mass Customer,No,12.0,QLD,"(39.0, 49.0]",2,40.0,5147.26
1292,Mid-Value,Female,56,Affluent Customer,No,20.0,QLD,"(49.0, 59.0]",3,59.0,3607.66
1293,Low-Value,Male,89,Mass Customer,No,8.0,QLD,"(39.0, 49.0]",6,40.0,4736.69
1294,Low-Value,Female,31,Mass Customer,Yes,15.0,QLD,"(39.0, 49.0]",7,46.0,917.3199999999998
1295,Mid-Value,Male,66,Mass Customer,Yes,5.0,QLD,"(19.0, 29.0]",7,24.0,1882.9000000000003
1296,Low-Value,Female,61,Affluent Customer,Yes,9.0,QLD,"(29.0, 39.0]",6,32.0,2793.2700000000004
1297,Mid-Value,Male,91,Mass Customer,No,3.0,QLD,"(39.0, 49.0]",7,40.0,2424.53
1298,Mid-Value,Male,35,Mass Customer,No,16.0,QLD,"(39.0, 49.0]",5,46.0,4113.36
1299,Mid-Value,Female,72,Affluent Customer,No,12.0,QLD,"(39.0, 49.0]",8,44.0,5957.779999999999
1300,Mid-Value,Female,0,Affluent Customer,Yes,9.0,QLD,"(29.0, 39.0]",9,30.0,6148.619999999999
1301,Mid-Value,Female,17,Mass Customer,No,9.0,QLD,"(19.0, 29.0]",7,29.0,2178.7099999999996
